date,orders_cnt,temperature_2m_mean,windspeed_10m_max,is_rain,weathercode,sin_doy,cos_doy,is_public_holiday,is_school_holiday,lag_7,rolling_mean_7,wd_0,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6
2025-10-29,33,9.9,12.0,1,61,-0.8857249183835637,0.4642104791518923,0,0,37.0,51.857142857142854,False,False,True,False,False,False,False
2025-10-30,43,11.3,15.3,1,63,-0.8776087166898392,0.4793776594606945,0,0,41.0,51.285714285714285,False,False,False,True,False,False,False
2025-10-31,58,10.3,10.5,0,3,-0.8692328164574792,0.4944029842076182,0,0,71.0,51.57142857142857,False,False,False,False,True,False,False
2025-11-01,76,12.2,11.3,1,63,-0.8605996962501181,0.5092820071573356,0,0,63.0,49.714285714285715,False,False,False,False,False,True,False
2025-11-02,79,11.1,15.6,1,63,-0.8517119107469189,0.5240103253675756,0,0,76.0,51.57142857142857,False,False,False,False,False,False,True
2025-11-03,43,8.9,12.5,1,51,-0.8425720899866032,0.5385835804920232,0,0,41.0,52.0,True,False,False,False,False,False,False
2025-11-04,37,7.4,11.4,0,3,-0.8331829385891785,0.5529974600700271,0,0,34.0,52.285714285714285,False,True,False,False,False,False,False
2025-11-05,35,7.5,11.2,0,3,-0.8235472349556007,0.5672476988027229,0,0,33.0,52.714285714285715,False,False,True,False,False,False,False
2025-11-06,43,6.4,10.6,0,3,-0.8136678304455991,0.5813300798152042,0,0,43.0,53.0,False,False,False,True,False,False,False
2025-11-07,64,6.0,8.7,0,3,-0.8035476485339116,0.5952404359043674,0,0,58.0,53.0,False,False,False,False,True,False,False
2025-11-08,66,5.7,6.1,0,3,-0.7931896839451843,0.6089746507720486,0,0,76.0,53.857142857142854,False,False,False,False,False,True,False
2025-11-09,83,7.7,6.8,1,53,-0.7825970017677834,0.6225286602431057,0,0,79.0,52.42857142857143,False,False,False,False,False,False,True
2025-11-10,45,7.4,12.0,0,3,-0.7717727365467837,0.6358984534680745,0,0,43.0,53.0,True,False,False,False,False,False,False
2025-11-11,27,9.4,9.2,0,3,-0.7607200913564104,0.6490800741100398,0,0,37.0,53.285714285714285,False,True,False,False,False,False,False
2025-11-12,32,8.6,11.3,0,3,-0.7494423368521953,0.6620696215153815,0,0,35.0,51.857142857142854,False,False,True,False,False,False,False
2025-11-13,28,11.3,10.7,0,3,-0.7379428103031386,0.6748632518680403,0,0,43.0,51.42857142857143,False,False,False,True,False,False,False
2025-11-14,57,10.7,12.9,0,3,-0.7262249146041543,0.6874571793269664,0,0,64.0,49.285714285714285,False,False,False,False,True,False,False
2025-11-15,68,12.0,12.9,1,61,-0.7142921172691032,0.699847677146407,0,0,66.0,48.285714285714285,False,False,False,False,False,True,False
2025-11-16,62,8.8,8.5,1,55,-0.7021479494046978,0.712031078778713,0,0,83.0,48.57142857142857,False,False,False,False,False,False,True
2025-11-17,29,6.1,20.4,1,73,-0.6897960046655887,0.7240037789593305,0,0,45.0,45.57142857142857,True,False,False,False,False,False,False
2025-11-18,35,1.2,7.2,0,3,-0.6772399381909491,0.7357622347736525,0,0,27.0,43.285714285714285,False,True,False,False,False,False,False
2025-11-19,42,1.2,9.6,1,53,-0.6644834655228552,0.7473029667054297,0,0,32.0,44.42857142857143,False,False,True,False,False,False,False
2025-11-20,52,2.3,20.9,1,73,-0.6515303615068021,0.75862255966641,0,0,28.0,45.857142857142854,False,False,False,True,False,False,False
2025-11-21,55,0.0,16.0,1,71,-0.6383844591746642,0.769717664006921,0,0,57.0,49.285714285714285,False,False,False,False,True,False,False
2025-11-22,64,-2.7,10.3,0,3,-0.6250496486104377,0.7805849965070866,0,0,68.0,49.0,False,False,False,False,False,True,False
2025-11-23,86,-0.6,16.1,1,73,-0.6115298757991053,0.7912213413483807,0,0,62.0,48.42857142857143,False,False,False,False,False,False,True
2025-11-24,46,3.4,14.6,1,63,-0.5978291414589552,0.801623551065242,0,0,29.0,51.857142857142854,True,False,False,False,False,False,False
2025-11-25,55,3.2,19.5,1,75,-0.5839514998576998,0.8117885474764613,0,0,35.0,54.285714285714285,False,True,False,False,False,False,False
2025-11-26,31,2.4,12.6,1,73,-0.5699010576127624,0.821713322596059,0,0,42.0,57.142857142857146,False,False,True,False,False,False,False
2025-11-27,52,1.5,5.7,0,3,-0.5556819724760489,0.8313949395234058,0,0,52.0,55.57142857142857,False,False,False,True,False,False,False
2025-11-28,85,2.1,7.5,1,51,-0.5412984521036173,0.8408305333122887,0,0,55.0,55.57142857142857,False,False,False,False,True,False,False
2025-11-29,81,5.7,9.8,1,53,-0.5267547528105542,0.8500173118187018,0,0,64.0,59.857142857142854,False,False,False,False,False,True,False
2025-11-30,85,5.0,16.8,1,53,-0.5120551783114646,0.8589525565270845,0,0,86.0,62.285714285714285,False,False,False,False,False,False,True
2025-12-01,44,4.3,10.3,1,51,-0.4972040784469378,0.8676336233547726,0,0,46.0,62.142857142857146,True,False,False,False,False,False,False
2025-12-02,34,3.1,11.2,0,3,-0.4822058478963526,0.8760579434344281,0,0,55.0,61.857142857142854,False,True,False,False,False,False,False
2025-12-03,44,3.3,10.7,0,3,-0.46706492487743034,0.8842230238742036,0,0,31.0,58.857142857142854,False,False,True,False,False,False,False
2025-12-04,43,4.1,13.0,1,51,-0.451785789832884,0.8921264484954345,0,0,52.0,60.714285714285715,False,False,False,True,False,False,False
2025-12-05,54,4.2,7.6,1,51,-0.4363729641045924,0.8997658785476209,0,0,85.0,59.42857142857143,False,False,False,False,True,False,False
2025-12-06,72,5.5,11.0,1,63,-0.42083100859565564,0.9071390534005044,0,0,81.0,55.0,False,False,False,False,False,True,False
2025-12-07,75,9.0,20.8,1,61,-0.4051645224207563,0.9142437912130223,0,0,85.0,53.714285714285715,False,False,False,False,False,False,True
2025-12-08,36,12.0,22.1,1,53,-0.3893781415452015,0.9210779895789526,0,0,44.0,52.285714285714285,True,False,False,False,False,False,False
2025-12-09,34,8.3,10.8,0,3,-0.37347653741307074,0.9276396261490467,0,0,34.0,51.142857142857146,False,True,False,False,False,False,False
2025-12-10,42,8.1,7.6,0,3,-0.3574644155648614,0.9339267592294762,0,0,44.0,51.142857142857146,False,False,True,False,False,False,False
2025-12-11,32,8.1,10.5,1,51,-0.34134651424503615,0.9399375283564133,0,0,43.0,50.857142857142854,False,False,False,True,False,False,False
2025-12-12,65,6.5,11.7,0,3,-0.3251276029999093,0.9456701548465688,0,0,54.0,49.285714285714285,False,False,False,False,True,False,False
2025-12-13,55,4.7,6.8,0,3,-0.30881248126625377,0.9511229423235357,0,0,72.0,50.857142857142854,False,False,False,False,False,True,False
2025-12-14,58,3.2,12.0,0,3,-0.29240597695107734,0.9562942772197719,0,0,75.0,48.42857142857143,False,False,False,False,False,False,True
2025-12-15,43,2.3,14.7,0,3,-0.27591294500296043,0.9611826292540837,0,0,36.0,46.0,True,False,False,False,False,False,False
2025-12-16,42,2.0,13.0,0,3,-0.2593382659754056,0.9657865518844574,0,0,34.0,47.0,False,True,False,False,False,False,False
2025-12-17,36,4.1,6.6,0,3,-0.2426868445825954,0.9701046827361175,0,0,42.0,48.142857142857146,False,False,True,False,False,False,False
2025-12-18,50,4.6,11.6,0,3,-0.22596360824801906,0.974135744004672,0,0,32.0,47.285714285714285,False,False,False,True,False,False,False
2025-12-19,55,5.7,11.2,1,51,-0.20917350564635637,0.9778785428342386,0,0,65.0,49.857142857142854,False,False,False,False,True,False,False
2025-12-20,70,6.6,11.5,1,51,-0.19232150523909483,0.9813319716704275,0,1,55.0,48.42857142857143,False,False,False,False,False,True,False
2025-12-21,72,3.7,13.1,0,3,-0.17541259380427843,0.9844950085880858,0,1,58.0,50.57142857142857,False,False,False,False,False,False,True
2025-12-22,58,2.2,11.6,0,3,-0.15845177496083632,0.9873667175937016,0,1,43.0,52.57142857142857,True,False,False,False,False,False,False
2025-12-23,55,1.3,11.5,0,3,-0.14144406768794202,0.9899462489023779,0,1,42.0,54.714285714285715,False,True,False,False,False,False,False
2025-12-24,1,2.0,17.7,1,71,-0.12439450483979998,0.9922328391893008,0,1,36.0,56.57142857142857,False,False,True,False,False,False,False
2025-12-27,5,0.2,12.4,0,2,-0.07304518821104743,0.9973286321364752,0,1,50.0,51.57142857142857,False,False,False,False,False,True,False
2025-12-28,3,-1.1,10.5,0,3,-0.05587875690537313,0.9984375616565666,0,1,55.0,45.142857142857146,False,False,False,False,False,False,True
2025-12-29,3,-1.4,8.9,0,3,-0.03869579017652689,0.9992510374388481,0,1,70.0,37.714285714285715,True,False,False,False,False,False,False
2025-12-30,3,-1.4,10.3,0,3,-0.021501372740813793,0.999768818762748,0,1,72.0,28.142857142857142,False,True,False,False,False,False,False
2026-01-02,74,1.2,19.4,1,73,0.03439806061360801,0.9994082116062598,0,1,58.0,18.285714285714285,False,False,False,False,True,False,False
2026-01-03,90,-0.9,17.7,0,73,0.051584366869408364,0.9986686402879997,0,1,55.0,20.571428571428573,False,False,False,False,False,True,False
2026-01-04,98,-2.6,11.4,0,3,0.06875540848113941,0.9976335468520451,0,1,1.0,25.571428571428573,False,False,False,False,False,False,True
2026-01-05,31,-3.8,6.3,0,3,0.08590610426133272,0.9963032375991965,0,0,5.0,39.42857142857143,True,False,False,False,False,False,False
2026-01-06,27,-5.1,5.5,0,73,0.10303137904317879,0.9946781061893646,0,0,3.0,43.142857142857146,False,True,False,False,False,False,False
2026-01-07,40,-2.7,12.2,0,73,0.1201261651823505,0.9927586335250793,0,0,3.0,46.57142857142857,False,False,True,False,False,False,False
2026-01-08,39,2.0,15.1,1,71,0.13718540405660057,0.9905453876091833,0,0,3.0,51.857142857142854,False,False,False,True,False,False,False
2026-01-09,59,5.6,27.3,1,73,0.1542040475626894,0.988039023376751,0,0,74.0,57.0,False,False,False,False,True,False,False
2026-01-10,61,1.7,26.9,1,73,0.17117705961019986,0.985240282501282,0,0,90.0,54.857142857142854,False,False,False,False,False,True,False
2026-01-11,66,0.4,10.2,0,73,0.18809941761179758,0.9821499931752291,0,0,98.0,50.714285714285715,False,False,False,False,False,False,True
2026-01-12,27,2.7,10.0,1,51,0.20496611396949532,0.9787690698649216,0,0,31.0,46.142857142857146,True,False,False,False,False,False,False
2026-01-13,27,3.0,10.3,0,3,0.22177215755648186,0.975098513039961,0,0,27.0,45.57142857142857,False,True,False,False,False,False,False
2026-01-14,33,3.3,7.1,0,3,0.23851257519407648,0.9711394088771653,0,0,40.0,45.57142857142857,False,False,True,False,False,False,False
2026-01-15,42,5.7,11.6,1,51,0.2551824131233728,0.9668929289391521,0,0,39.0,44.57142857142857,False,False,False,True,False,False,False
2026-01-16,63,4.0,11.3,0,3,0.2717767384711357,0.9623603298276545,0,0,59.0,45.0,False,False,False,False,True,False,False
2026-01-17,55,4.1,11.5,0,3,0.2882906407095177,0.9575429528116719,0,0,61.0,45.57142857142857,False,False,False,False,False,True,False
2026-01-18,69,0.6,9.8,0,3,0.3047192331091634,0.9524422234305676,0,0,66.0,44.714285714285715,False,False,False,False,False,False,True
2026-01-19,35,1.1,8.1,0,3,0.321057654185271,0.9470596510722283,0,0,27.0,45.142857142857146,True,False,False,False,False,False,False
2026-01-20,33,0.7,9.6,0,3,0.3373010691361842,0.9413968285264122,0,0,27.0,46.285714285714285,False,True,False,False,False,False,False
2026-01-21,33,0.9,10.8,0,3,0.3534446712740877,0.9354554315134164,0,0,33.0,47.142857142857146,False,False,True,False,False,False,False
2026-01-22,32,0.3,10.2,0,3,0.3694836834473831,0.9292372181882051,0,0,42.0,47.142857142857146,False,False,False,True,False,False,False
2026-01-23,83,1.3,13.6,1,53,0.38541335945432564,0.9227440286201427,0,0,63.0,45.714285714285715,False,False,False,False,True,False,False
2026-01-24,70,1.5,11.4,1,51,0.4012289854475009,0.9159777842484877,0,0,55.0,48.57142857142857,False,False,False,False,False,True,False
2026-01-25,83,2.6,7.3,0,3,0.4169258813287287,0.908940487313808,0,0,69.0,50.714285714285715,False,False,False,False,False,False,True
2026-01-26,41,3.4,20.2,1,53,0.4324994021339788,0.901634220265486,0,0,35.0,52.714285714285715,True,False,False,False,False,False,False
2026-01-27,33,1.2,15.6,1,61,0.44794493940789115,0.8940611451454876,0,0,33.0,53.57142857142857,False,True,False,False,False,False,False
2026-01-28,36,2.8,10.3,1,71,0.4632579225674917,0.88622350294858,0,0,33.0,53.57142857142857,False,False,True,False,False,False,False
2026-01-29,36,2.8,14.1,1,53,0.4784338202547012,0.8781236129591848,0,0,32.0,54.0,False,False,False,True,False,False,False
2026-01-30,78,2.3,11.4,1,51,0.49346814167723735,0.8697638720650646,0,0,83.0,54.57142857142857,False,False,False,False,True,False,False
2026-01-31,62,3.3,13.9,0,3,0.5083564379375122,0.8611467540480452,0,0,70.0,53.857142857142854,False,False,False,False,False,True,False
2026-02-01,77,3.7,11.9,1,51,0.5230943033491326,0.8522748088519838,0,0,83.0,52.714285714285715,False,False,False,False,False,False,True
2026-02-02,33,4.8,13.5,1,51,0.5376773767406141,0.8431506618282,0,0,41.0,51.857142857142854,True,False,False,False,False,False,False
2026-02-03,44,4.9,10.4,1,61,0.5521013427459208,0.8337770129585915,0,0,33.0,50.714285714285715,False,True,False,False,False,False,False
2026-02-04,37,2.1,12.9,1,53,0.5663619330814524,0.8241566360566663,0,0,36.0,52.285714285714285,False,False,True,False,False,False,False
2026-02-05,46,2.8,13.6,0,3,0.580454927809098,0.8142923779467267,0,0,36.0,52.42857142857143,False,False,False,True,False,False,False
2026-02-06,64,5.4,12.9,1,71,0.5943761565849831,0.804187157621448,0,0,78.0,53.857142857142854,False,False,False,False,True,False,False
2026-02-07,67,6.1,6.5,1,53,0.6081214998935418,0.7938439653781019,0,0,62.0,51.857142857142854,False,False,False,False,False,True,False
2026-02-08,69,3.6,10.0,1,51,0.6216868902665479,0.7832658619336791,0,0,77.0,52.57142857142857,False,False,False,False,False,False,True
2026-02-09,34,5.2,10.9,0,3,0.6350683134867438,0.7724559775191742,0,0,33.0,51.42857142857143,True,False,False,False,False,False,False
2026-02-10,36,5.9,19.9,1,61,0.6482618097757122,0.7614175109532997,0,0,44.0,51.57142857142857,False,True,False,False,False,False,False
2026-02-11,39,9.0,25.6,1,63,0.6612634749656386,0.7501537286959042,0,0,37.0,50.42857142857143,False,False,True,False,False,False,False
2026-02-12,39,7.7,36.7,1,63,0.6740694616546162,0.7386679638813748,0,0,46.0,50.714285714285715,False,False,False,True,False,False,False
2026-02-13,63,7.7,23.3,1,51,0.6866759803451553,0.726963615332308,0,0,64.0,49.714285714285715,False,False,False,False,True,False,False
2026-02-14,84,4.3,21.5,1,53,0.6990793005655562,0.7150441465537444,0,1,67.0,49.57142857142857,False,False,False,False,False,True,False
2026-02-15,69,2.8,13.7,1,71,0.7112757519738152,0.7029130847082615,0,1,69.0,52.0,False,False,False,False,False,False,True
2026-02-16,38,6.1,27.4,1,73,0.7232617254437388,0.6905740195722293,0,1,34.0,52.0,True,False,False,False,False,False,False
2026-02-17,24,3.9,24.5,1,75,0.7350336741329412,0.6780306024735382,0,1,36.0,52.57142857142857,False,True,False,False,False,False,False
2026-02-18,33,1.5,17.9,1,73,0.746588114532413,0.6652865452111116,0,1,39.0,50.857142857142854,False,False,True,False,False,False,False
2026-02-19,39,5.3,16.4,1,53,0.7579216274973472,0.6523456189565257,0,1,39.0,50.0,False,False,False,True,False,False,False
2026-02-20,61,5.4,13.9,1,51,0.7690308592589181,0.6392116531380588,0,1,63.0,50.0,False,False,False,False,True,False,False
2026-02-21,59,8.3,25.5,1,63,0.7799125224167177,0.6258885343075018,0,1,84.0,49.714285714285715,False,False,False,False,False,True,False
2026-02-22,32,10.0,18.0,1,51,0.7905633969115482,0.612380204990065,0,1,69.0,46.142857142857146,False,False,False,False,False,False,True
2026-02-23,63,10.3,19.4,1,61,0.8009803309782905,0.5986906625177214,0,1,38.0,40.857142857142854,True,False,False,False,False,False,False
2026-02-24,32,11.7,16.7,0,3,0.8111602420785621,0.5848239578463322,0,1,24.0,44.42857142857143,False,True,False,False,False,False,False
2026-02-25,51,9.1,14.1,0,3,0.8211001178128892,0.5707841943569036,0,1,33.0,45.57142857142857,False,False,True,False,False,False,False
2026-02-26,73,9.7,6.9,0,3,0.8307970168121247,0.5565755266413303,0,1,39.0,48.142857142857146,False,False,False,True,False,False,False
2026-02-27,65,10.9,9.2,0,1,0.8402480696078469,0.5422021592729844,0,1,61.0,53.0,False,False,False,False,True,False,False
2026-02-28,77,8.4,12.0,1,51,0.8494504794814806,0.527668345562516,0,1,59.0,53.57142857142857,False,False,False,False,False,True,False
2026-03-01,67,8.7,10.5,1,51,0.8584015232918917,0.512978386299228,0,1,32.0,56.142857142857146,False,False,False,False,False,False,True
2026-03-02,25,7.6,10.7,0,3,0.8670985522812081,0.4981366284784055,0,0,63.0,61.142857142857146,True,False,False,False,False,False,False
2026-03-03,33,8.2,8.5,0,2,0.8755389928586302,0.4831474640149687,0,0,32.0,55.714285714285715,False,True,False,False,False,False,False
2026-03-04,33,7.9,11.3,0,3,0.8837203473619977,0.4680153284438345,0,0,51.0,55.857142857142854,False,False,True,False,False,False,False
